aperture_scale_factor,bias_level,category,cue_pos_id,cue_x_px,cue_y_px,drift_retry_limit,image_id,image_path,iti_s,max_drift_time_s,mini_block,part,polygon_case,polygon_id,polygon_json_path,stimulus_duration_s,trial_in_block,trial_type,trial_uid
1987,,Random,grid_11,960,540,1,B_Random_001,data/raw/stimuli/CAT2000/Random/001.jpg,0.5,10.0,9,B,allfar_convex,allfar_convex_01,data/raw/stimuli/polygons/allfar_convex.json,4.0,4,image,B_MB09_T316
1987,,OutdoorNatural,grid_12,1920,540,1,B_OutdoorNatural_099,data/raw/stimuli/CAT2000/OutdoorNatural/099.jpg,0.5,10.0,9,B,pair_C2_chc_vs_bbc_icc,pair_C2_03,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_03.json,4.0,5,image,B_MB09_T317
1987,,OutdoorNatural,grid_13,2880,540,1,B_OutdoorNatural_123,data/raw/stimuli/CAT2000/OutdoorNatural/123.jpg,0.5,10.0,9,B,allfar_intermediate,allfar_intermediate_01,data/raw/stimuli/polygons/allfar_intermediate.json,4.0,6,image,B_MB09_T318
1987,,OutdoorNatural,grid_21,960,1080,1,B_OutdoorNatural_005,data/raw/stimuli/CAT2000/OutdoorNatural/005.jpg,0.5,10.0,9,B,pair_C1_bbc_vs_chc_icc,pair_C1_01,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_01.json,4.0,7,image,B_MB09_T319
1987,,Satelite,grid_22,1920,1080,1,B_Satelite_125,data/raw/stimuli/CAT2000/Satelite/125.jpg,0.5,10.0,9,B,allfar_intermediate,allfar_intermediate_01,data/raw/stimuli/polygons/allfar_intermediate.json,4.0,8,image,B_MB09_T320
1987,,Sketch,grid_23,2880,1080,1,B_Sketch_185,data/raw/stimuli/CAT2000/Sketch/185.jpg,0.5,10.0,9,B,pair_C2_chc_vs_bbc_icc,pair_C2_01,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_01.json,4.0,9,image,B_MB09_T321
1987,,Sketch,grid_31,960,1620,1,B_Sketch_135,data/raw/stimuli/CAT2000/Sketch/135.jpg,0.5,10.0,9,B,pair_C3_icc_vs_chc_bbc,pair_C3_02,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_02.json,4.0,10,image,B_MB09_T322
1987,,Sketch,grid_32,1920,1620,1,B_Sketch_077,data/raw/stimuli/CAT2000/Sketch/077.jpg,0.5,10.0,9,B,pair_C2_chc_vs_bbc_icc,pair_C2_01,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_01.json,4.0,11,image,B_MB09_T323
1987,,Fractal,grid_33,2880,1620,1,B_Fractal_087,data/raw/stimuli/CAT2000/Fractal/087.jpg,0.5,10.0,9,B,iso_com,iso_com_01,data/raw/stimuli/polygons/iso_com_01.json,4.0,12,image,B_MB09_T324
1987,,Random,grid_11,960,540,1,B_Random_023,data/raw/stimuli/CAT2000/Random/023.jpg,0.5,10.0,9,B,pair_C3_icc_vs_chc_bbc,pair_C3_02,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_02.json,4.0,13,image,B_MB09_T325
1987,,Random,grid_12,1920,540,1,B_Random_171,data/raw/stimuli/CAT2000/Random/171.jpg,0.5,10.0,9,B,iso_chc,iso_chc_03,data/raw/stimuli/polygons/iso_chc_03.json,4.0,14,image,B_MB09_T326
1987,,Random,grid_13,2880,540,1,B_Random_017,data/raw/stimuli/CAT2000/Random/017.jpg,0.5,10.0,9,B,iso_icc,iso_icc_02,data/raw/stimuli/polygons/iso_icc_02.json,4.0,15,image,B_MB09_T327
1987,,Fractal,grid_21,960,1080,1,B_Fractal_101,data/raw/stimuli/CAT2000/Fractal/101.jpg,0.5,10.0,9,B,pair_C3_icc_vs_chc_bbc,pair_C3_02,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_02.json,4.0,16,image,B_MB09_T328
1987,,Satelite,grid_22,1920,1080,1,B_Satelite_149,data/raw/stimuli/CAT2000/Satelite/149.jpg,0.5,10.0,9,B,iso_icc,iso_icc_02,data/raw/stimuli/polygons/iso_icc_02.json,4.0,17,image,B_MB09_T329
1987,,Random,grid_23,2880,1080,1,B_Random_181,data/raw/stimuli/CAT2000/Random/181.jpg,0.5,10.0,9,B,pair_C3_icc_vs_chc_bbc,pair_C3_03,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_03.json,4.0,18,image,B_MB09_T330
1987,,Random,grid_31,960,1620,1,B_Random_143,data/raw/stimuli/CAT2000/Random/143.jpg,0.5,10.0,9,B,iso_com,iso_com_02,data/raw/stimuli/polygons/iso_com_02.json,4.0,19,image,B_MB09_T331
1987,,Fractal,grid_32,1920,1620,1,B_Fractal_109,data/raw/stimuli/CAT2000/Fractal/109.jpg,0.5,10.0,9,B,iso_icc,iso_icc_02,data/raw/stimuli/polygons/iso_icc_02.json,4.0,20,image,B_MB09_T332
1987,,Random,grid_33,2880,1620,1,B_Random_195,data/raw/stimuli/CAT2000/Random/195.jpg,0.5,10.0,9,B,pair_C1_bbc_vs_chc_icc,pair_C1_01,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_01.json,4.0,21,image,B_MB09_T333
1987,,Satelite,grid_11,960,540,1,B_Satelite_177,data/raw/stimuli/CAT2000/Satelite/177.jpg,0.5,10.0,9,B,pair_C1_bbc_vs_chc_icc,pair_C1_02,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_02.json,4.0,22,image,B_MB09_T334
1987,,Object,grid_12,1920,540,1,B_Object_093,data/raw/stimuli/CAT2000/Object/093.jpg,0.5,10.0,9,B,iso_bbc,iso_bbc_01,data/raw/stimuli/polygons/iso_bbc_01.json,4.0,23,image,B_MB09_T335
1987,,Sketch,grid_13,2880,540,1,B_Sketch_131,data/raw/stimuli/CAT2000/Sketch/131.jpg,0.5,10.0,9,B,iso_com,iso_com_01,data/raw/stimuli/polygons/iso_com_01.json,4.0,24,image,B_MB09_T336
1987,,Satelite,grid_21,960,1080,1,B_Satelite_037,data/raw/stimuli/CAT2000/Satelite/037.jpg,0.5,10.0,9,B,iso_icc,iso_icc_01,data/raw/stimuli/polygons/iso_icc_01.json,4.0,25,image,B_MB09_T337
1987,,,grid_22,1920,1080,1,,,0.5,10.0,9,B,pair_C1_bbc_vs_chc_icc,pair_C1_03,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_03.json,4.0,26,empty,B_MB09_T338
1987,,Object,grid_23,2880,1080,1,B_Object_097,data/raw/stimuli/CAT2000/Object/097.jpg,0.5,10.0,9,B,baseline_asymmetric,baseline_asym_01,data/raw/stimuli/polygons/baseline_asymmetric_consolidated.json,4.0,27,image,B_MB09_T339
1987,,Fractal,grid_31,960,1620,1,B_Fractal_125,data/raw/stimuli/CAT2000/Fractal/125.jpg,0.5,10.0,9,B,allfar_intermediate,allfar_intermediate_01,data/raw/stimuli/polygons/allfar_intermediate.json,4.0,28,image,B_MB09_T340
1987,,Fractal,grid_32,1920,1620,1,B_Fractal_135,data/raw/stimuli/CAT2000/Fractal/135.jpg,0.5,10.0,9,B,baseline_symmetric,baseline_sym_01,data/raw/stimuli/polygons/baseline_symmetric_consolidated.json,4.0,29,image,B_MB09_T341
1987,,,grid_33,2880,1620,1,,,0.5,10.0,9,B,iso_bbc,iso_bbc_03,data/raw/stimuli/polygons/iso_bbc_03.json,4.0,30,empty,B_MB09_T342
1987,,Satelite,grid_11,960,540,1,B_Satelite_021,data/raw/stimuli/CAT2000/Satelite/021.jpg,0.5,10.0,9,B,allfar_concave,allfar_concave_01,data/raw/stimuli/polygons/allfar_concave.json,4.0,31,image,B_MB09_T343
1987,,OutdoorNatural,grid_12,1920,540,1,B_OutdoorNatural_049,data/raw/stimuli/CAT2000/OutdoorNatural/049.jpg,0.5,10.0,9,B,baseline_asymmetric,baseline_asym_01,data/raw/stimuli/polygons/baseline_asymmetric_consolidated.json,4.0,32,image,B_MB09_T344
1987,,,grid_13,2880,540,1,,,0.5,10.0,9,B,pair_C1_bbc_vs_chc_icc,pair_C1_01,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_01.json,4.0,33,empty,B_MB09_T345
1987,,Random,grid_21,960,1080,1,B_Random_015,data/raw/stimuli/CAT2000/Random/015.jpg,0.5,10.0,9,B,pair_C2_chc_vs_bbc_icc,pair_C2_01,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_01.json,4.0,34,image,B_MB09_T346
1987,,Random,grid_22,1920,1080,1,B_Random_155,data/raw/stimuli/CAT2000/Random/155.jpg,0.5,10.0,9,B,pair_C3_icc_vs_chc_bbc,pair_C3_01,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_01.json,4.0,35,image,B_MB09_T347
1987,,Object,grid_23,2880,1080,1,B_Object_183,data/raw/stimuli/CAT2000/Object/183.jpg,0.5,10.0,9,B,pair_C2_chc_vs_bbc_icc,pair_C2_01,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_01.json,4.0,36,image,B_MB09_T348
1987,,Satelite,grid_31,960,1620,1,B_Satelite_041,data/raw/stimuli/CAT2000/Satelite/041.jpg,0.5,10.0,9,B,iso_com,iso_com_02,data/raw/stimuli/polygons/iso_com_02.json,4.0,37,image,B_MB09_T349
1987,,Fractal,grid_32,1920,1620,1,B_Fractal_007,data/raw/stimuli/CAT2000/Fractal/007.jpg,0.5,10.0,9,B,pair_C2_chc_vs_bbc_icc,pair_C2_01,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_01.json,4.0,38,image,B_MB09_T350
1987,,Random,grid_33,2880,1620,1,B_Random_059,data/raw/stimuli/CAT2000/Random/059.jpg,0.5,10.0,9,B,baseline_symmetric,baseline_sym_01,data/raw/stimuli/polygons/baseline_symmetric_consolidated.json,4.0,39,image,B_MB09_T351
